name,label
blitum_nuttallianum,Blitum nuttallianum
blitum_virgatum_ssp_virgatum,Blitum virgatum ssp. virgatum
boechera,Boechera
boechera_centrifendleri,Boechera centrifendleri
boechera_consanguinea,Boechera consanguinea
boechera_crandallii,Boechera crandallii
boechera_drepanoloba,Boechera drepanoloba
boechera_duchesnensis,Boechera duchesnensis
boechera_fendleri,Boechera fendleri
boechera_fernaldiana_var_vivariensis,Boechera fernaldiana var. vivariensis
boechera_formosa,Boechera formosa
boechera_glareosa,Boechera glareosa
boechera_gracilenta,Boechera gracilenta
boechera_grahamii,Boechera grahamii
boechera_gunnisoniana,Boechera gunnisoniana
boechera_lemmonii,Boechera lemmonii
boechera_lignifera,Boechera lignifera
boechera_oxylobula,Boechera oxylobula
boechera_pallidifolia,Boechera pallidifolia
boechera_pendulina,Boechera pendulina
boechera_retrofracta,Boechera retrofracta
boechera_spatifolia,Boechera spatifolia
boechera_stricta,Boechera stricta
boerhavia,Boerhavia
boerhavia_torreyana,Boerhavia torreyana
bolboschoenus,Bolboschoenus
bolboschoenus_fluviatilis,Bolboschoenus fluviatilis
bolboschoenus_maritimus_ssp_paludosus,Bolboschoenus maritimus ssp. paludosus
bothriochloa,Bothriochloa
bothriochloa_barbinodis,Bothriochloa barbinodis
bothriochloa_bladhii,Bothriochloa bladhii
bothriochloa_ischaemum,Bothriochloa ischaemum
bothriochloa_laguroides,Bothriochloa laguroides
bothriochloa_springfieldii,Bothriochloa springfieldii
botrychium,Botrychium
botrychium_ascendens,Botrychium ascendens
botrychium_campestre_ssp_lineare,Botrychium campestre ssp. lineare
botrychium_crenulatum,Botrychium crenulatum
botrychium_echo,Botrychium echo
botrychium_furculatum,Botrychium furculatum
botrychium_hesperium,Botrychium hesperium
botrychium_lanceolatum_ssp_lanceolatum,Botrychium lanceolatum ssp. lanceolatum
botrychium_lineare,Botrychium lineare
botrychium_lunaria_var_crenulatum,Botrychium lunaria var. crenulatum
botrychium_minganense,Botrychium minganense
botrychium_neolunaria,Botrychium neolunaria
botrychium_paradoxum,Botrychium paradoxum
botrychium_pinnatum,Botrychium pinnatum
botrychium_simplex,Botrychium simplex
botrychium_simplex_var_compositum,Botrychium simplex var. compositum
botrychium_simplex_var_simplex,Botrychium simplex var. simplex
botrychium_spathulatum,Botrychium spathulatum
botrychium_tunux,Botrychium tunux
botrypus,Botrypus
botrypus_virginianus,Botrypus virginianus
bouteloua,Bouteloua
bouteloua_barbata,Bouteloua barbata
bouteloua_curtipendula,Bouteloua curtipendula
bouteloua_eriopoda,Bouteloua eriopoda
bouteloua_gracilis,Bouteloua gracilis
bouteloua_hirsuta_var_hirsuta,Bouteloua hirsuta var. hirsuta
bouteloua_simplex,Bouteloua simplex
brachypodium,Brachypodium
brachypodium_distachyon,Brachypodium distachyon
brassica,Brassica
brassica_elongata,Brassica elongata
brassica_juncea,Brassica juncea
brassica_napus,Brassica napus
brassica_nigra,Brassica nigra
brassica_rapa,Brassica rapa
braya,Braya
braya_glabella_ssp_glabella,Braya glabella ssp. glabella
braya_humilis_ssp_humilis,Braya humilis ssp. humilis
brickellia,Brickellia
brickellia_brachyphylla,Brickellia brachyphylla
brickellia_californica,Brickellia californica
brickellia_eupatorioides,Brickellia eupatorioides
brickellia_grandiflora,Brickellia grandiflora
brickellia_longifolia,Brickellia longifolia
brickellia_microphylla_var_scabra,Brickellia microphylla var. scabra
brickellia_oblongifolia_var_linifolia,Brickellia oblongifolia var. linifolia
bromus,Bromus
bromus_briziformis,Bromus briziformis
bromus_carinatus,Bromus carinatus
bromus_ciliatus,Bromus ciliatus
bromus_commutatus,Bromus commutatus
bromus_diandrus,Bromus diandrus
bromus_frondosus,Bromus frondosus
bromus_hordeaceus_ssp_hordeaceus,Bromus hordeaceus ssp. hordeaceus
bromus_inermis,Bromus inermis
bromus_japonicus,Bromus japonicus
bromus_lanatipes,Bromus lanatipes
bromus_mucroglumis,Bromus mucroglumis
bromus_polyanthus,Bromus polyanthus
bromus_porteri,Bromus porteri
bromus_pubescens,Bromus pubescens
bromus_pumpellianus,Bromus pumpellianus
bromus_racemosus,Bromus racemosus
bromus_richardsonii,Bromus richardsonii
bromus_rubens,Bromus rubens
bromus_secalinus,Bromus secalinus
bromus_squarrosus,Bromus squarrosus
bromus_sterilis,Bromus sterilis
bromus_tectorum,Bromus tectorum
buchloë,Buchloë
buchloë_dactyloides,Buchloë dactyloides
bupleurum,Bupleurum
bupleurum_americanum,Bupleurum americanum
calamagrostis,Calamagrostis
calamagrostis_canadensis,Calamagrostis canadensis
calamagrostis_montanensis,Calamagrostis montanensis
calamagrostis_purpurascens,Calamagrostis purpurascens
calamagrostis_rubescens,Calamagrostis rubescens
calamagrostis_scopulorum,Calamagrostis scopulorum
calamagrostis_stricta,Calamagrostis stricta
calamovilfa,Calamovilfa
calamovilfa_gigantea,Calamovilfa gigantea
calamovilfa_longifolia,Calamovilfa longifolia
callirhoe,Callirhoe
callirhoe_involucrata,Callirhoe involucrata
callitriche,Callitriche
callitriche_hermaphroditica,Callitriche hermaphroditica
callitriche_heterophylla_ssp_heterophylla,Callitriche heterophylla ssp. heterophylla
callitriche_palustris,Callitriche palustris
calochortus,Calochortus
calochortus_ciscoensis,Calochortus ciscoensis
calochortus_flexuosus,Calochortus flexuosus
calochortus_gunnisonii,Calochortus gunnisonii
calochortus_nuttallii,Calochortus nuttallii
caltha,Caltha
caltha_chionophila,Caltha chionophila
caltha_leptosepala,Caltha leptosepala
calypso,Calypso
calypso_bulbosa_var_americana,Calypso bulbosa var. americana
calystegia,Calystegia
calystegia_macounii,Calystegia macounii
calystegia_sepium_ssp_angulata,Calystegia sepium ssp. angulata
camelina,Camelina
camelina_alyssum,Camelina alyssum
camelina_microcarpa,Camelina microcarpa
camelina_rumelica,Camelina rumelica
camelina_sativa,Camelina sativa
camissonia,Camissonia
camissonia_breviflora,Camissonia breviflora
camissonia_parvula,Camissonia parvula
camissonia_subacaulis,Camissonia subacaulis
campanula,Campanula
campanula_aparinoides,Campanula aparinoides
campanula_glomerata,Campanula glomerata
campanula_parryi_var_parryi,Campanula parryi var. parryi
campanula_rapunculoides,Campanula rapunculoides
campanula_rotundifolia,Campanula rotundifolia
campanula_uniflora,Campanula uniflora
campsis,Campsis
campsis_radicans,Campsis radicans
cannabis,Cannabis
cannabis_sativa_ssp_sativa,Cannabis sativa ssp. sativa
capsella,Capsella
capsella_bursa-pastoris,Capsella bursa-pastoris
caragana,Caragana
caragana_arborescens,Caragana arborescens
caragana_aurantiaca,Caragana aurantiaca
cardamine,Cardamine
cardamine_breweri,Cardamine breweri
cardamine_cordifolia,Cardamine cordifolia
cardamine_oligosperma,Cardamine oligosperma
cardamine_pensylvanica,Cardamine pensylvanica
carduus,Carduus
carduus_acanthoides,Carduus acanthoides
carduus_nutans,Carduus nutans
carex,Carex
carex_albonigra,Carex albonigra
carex_aquatilis,Carex aquatilis
carex_arapahoensis,Carex arapahoensis
carex_atherodes,Carex atherodes
carex_athrostachya,Carex athrostachya
carex_atrosquama,Carex atrosquama
carex_aurea,Carex aurea
carex_backii,Carex backii
carex_bebbii,Carex bebbii
carex_bella,Carex bella
carex_borealipolaris,Carex borealipolaris
carex_brevior,Carex brevior
carex_brunnescens,Carex brunnescens
carex_buxbaumii,Carex buxbaumii
carex_canescens_ssp_canescens,Carex canescens ssp. canescens
carex_capillaris,Carex capillaris
carex_capitata,Carex capitata
carex_chalciolepis,Carex chalciolepis
carex_concinna,Carex concinna
carex_conoidea,Carex conoidea
carex_crawei,Carex crawei
carex_crawfordii,Carex crawfordii
carex_curatorum,Carex curatorum
carex_deflexa_var_boottii,Carex deflexa var. boottii
carex_deweyana,Carex deweyana
carex_diandra,Carex diandra
carex_disperma,Carex disperma
carex_douglasii,Carex douglasii
carex_duriuscula,Carex duriuscula
carex_ebenea,Carex ebenea
carex_echinata_ssp_echinata,Carex echinata ssp. echinata
carex_egglestonii,Carex egglestonii
carex_elynoides,Carex elynoides
carex_emoryi,Carex emoryi
carex_engelmannii,Carex engelmannii
carex_epapillosa,Carex epapillosa
carex_exsiccata,Carex exsiccata
carex_filifolia,Carex filifolia
carex_fuliginosa,Carex fuliginosa
carex_geophila,Carex geophila
carex_geyeri,Carex geyeri
carex_gravida,Carex gravida
carex_gynocrates,Carex gynocrates
carex_hallii,Carex hallii
carex_haydeniana,Carex haydeniana
carex_holmgreniorum,Carex holmgreniorum
carex_hoodii,Carex hoodii
carex_hystericina,Carex hystericina
carex_illota,Carex illota
carex_incurviformis,Carex incurviformis
carex_infirminervia,Carex infirminervia
carex_inops_ssp_heliophila,Carex inops ssp. heliophila
carex_interior,Carex interior
carex_jonesii,Carex jonesii
carex_kelloggii,Carex kelloggii
carex_lachenalii,Carex lachenalii
carex_laeviculmis,Carex laeviculmis
carex_lenticularis_var_lipocarpa,Carex lenticularis var. lipocarpa
carex_leporinella,Carex leporinella
carex_leptalea,Carex leptalea
carex_leptopoda,Carex leptopoda
carex_limosa,Carex limosa
carex_livida,Carex livida
carex_macloviana,Carex macloviana
carex_magellanica_ssp_irrigua,Carex magellanica ssp. irrigua
carex_microglochin,Carex microglochin
carex_micropoda,Carex micropoda
carex_microptera,Carex microptera
carex_molesta,Carex molesta
carex_myosuroides,Carex myosuroides
carex_nardina,Carex nardina
carex_nebrascensis,Carex nebrascensis
carex_nelsonii,Carex nelsonii
carex_neurophora,Carex neurophora
carex_nigricans,Carex nigricans
carex_nova,Carex nova
carex_obtusata,Carex obtusata
carex_occidentalis,Carex occidentalis
carex_oreocharis,Carex oreocharis
carex_pachystachya,Carex pachystachya
carex_parryana_var_unica,Carex parryana var. unica
carex_paysonis,Carex paysonis
carex_peckii,Carex peckii
carex_pellita,Carex pellita
carex_pelocarpa,Carex pelocarpa
carex_perglobosa,Carex perglobosa
carex_petasata,Carex petasata
carex_phaeocephala,Carex phaeocephala
carex_pityophila,Carex pityophila
carex_praeceptorium,Carex praeceptorium
carex_praegracilis,Carex praegracilis
carex_praticola,Carex praticola
carex_pseudoscirpoidea,Carex pseudoscirpoidea
carex_raynoldsii,Carex raynoldsii
carex_retrorsa,Carex retrorsa
carex_rossii,Carex rossii
carex_rupestris,Carex rupestris
carex_sartwellii,Carex sartwellii
carex_saxatilis,Carex saxatilis
carex_saximontana,Carex saximontana
carex_scirpoidea,Carex scirpoidea
carex_scirpoidea_ssp_pseudoscirpoidea,Carex scirpoidea ssp. pseudoscirpoidea
carex_scirpoidea_ssp_scirpoidea,Carex scirpoidea ssp. scirpoidea
carex_scoparia_var_scoparia,Carex scoparia var. scoparia
carex_scopulorum,Carex scopulorum
carex_siccata,Carex siccata
carex_simpliciuscula,Carex simpliciuscula
carex_simulata,Carex simulata
carex_sprengelii,Carex sprengelii
carex_stenoptila,Carex stenoptila
carex_stevenii,Carex stevenii
carex_stipata_var_stipata,Carex stipata var. stipata
carex_sychnocephala,Carex sychnocephala
carex_tahoensis,Carex tahoensis
carex_tenera_var_tenera,Carex tenera var. tenera
carex_tenuiflora,Carex tenuiflora
carex_torreyi,Carex torreyi
carex_utahensis,Carex utahensis
carex_utriculata,Carex utriculata
carex_vallicola,Carex vallicola
carex_vernacula,Carex vernacula
carex_vesicaria,Carex vesicaria
carex_viridula_ssp_viridula,Carex viridula ssp. viridula
carex_vulpinoidea,Carex vulpinoidea
carthamus,Carthamus
carthamus_tinctorius,Carthamus tinctorius
carum,Carum
carum_carvi,Carum carvi
castilleja,Castilleja
castilleja_chromosa,Castilleja chromosa
castilleja_flava,Castilleja flava
castilleja_haydenii,Castilleja haydenii
castilleja_integra,Castilleja integra
castilleja_linariifolia,Castilleja linariifolia
castilleja_lineata,Castilleja lineata
castilleja_miniata,Castilleja miniata
castilleja_minor,Castilleja minor
castilleja_occidentalis,Castilleja occidentalis
castilleja_puberula,Castilleja puberula
castilleja_rhexiifolia,Castilleja rhexiifolia
castilleja_scabrida_var_scabrida,Castilleja scabrida var. scabrida
castilleja_septentrionalis,Castilleja septentrionalis
castilleja_sessiliflora,Castilleja sessiliflora
castilleja_sulphurea,Castilleja sulphurea
catabrosa,Catabrosa
catabrosa_aquatica,Catabrosa aquatica
catalpa,Catalpa
catalpa_speciosa,Catalpa speciosa
caulanthus,Caulanthus
caulanthus_crassicaulis,Caulanthus crassicaulis
ceanothus,Ceanothus
ceanothus_fendleri,Ceanothus fendleri
ceanothus_herbaceus,Ceanothus herbaceus
ceanothus_martinii,Ceanothus martinii
ceanothus_velutinus,Ceanothus velutinus
celtis,Celtis
celtis_occidentalis,Celtis occidentalis
celtis_reticulata,Celtis reticulata
cenchrus,Cenchrus
cenchrus_longispinus,Cenchrus longispinus
cenchrus_spinifex,Cenchrus spinifex
centaurea,Centaurea
centaurea_cyanus,Centaurea cyanus
centaurea_diffusa,Centaurea diffusa
centaurea_jacea,Centaurea jacea
centaurea_macrocephala,Centaurea macrocephala
centaurea_montana,Centaurea montana
centaurea_solstitialis,Centaurea solstitialis
centaurea_stoebe_ssp_micranthos,Centaurea stoebe ssp. micranthos
centaurea_virgata,Centaurea virgata
centaurium,Centaurium
centaurium_arizonicum,Centaurium arizonicum
centaurium_exaltatum,Centaurium exaltatum
centaurium_pulchellum,Centaurium pulchellum
cerastium,Cerastium
cerastium_arvense_ssp_strictum,Cerastium arvense ssp. strictum
cerastium_beeringianum,Cerastium beeringianum
cerastium_brachypodum,Cerastium brachypodum
cerastium_fontanum_ssp_vulgare,Cerastium fontanum ssp. vulgare
ceratophyllum,Ceratophyllum
ceratophyllum_demersum,Ceratophyllum demersum
cercocarpus,Cercocarpus
cercocarpus_intricatus,Cercocarpus intricatus
cercocarpus_ledifolius,Cercocarpus ledifolius
cercocarpus_montanus,Cercocarpus montanus
chaenactis,Chaenactis
chaenactis_douglasii,Chaenactis douglasii
chaenactis_douglasii_var_alpina,Chaenactis douglasii var. alpina
chaenactis_douglasii_var_douglasii,Chaenactis douglasii var. douglasii
chaenactis_stevioides,Chaenactis stevioides
chaenorhinum,Chaenorhinum
chaenorhinum_minus,Chaenorhinum minus
chaetopappa,Chaetopappa
chaetopappa_ericoides,Chaetopappa ericoides
chamaechaenactis,Chamaechaenactis
chamaechaenactis_scaposa_var_scaposa,Chamaechaenactis scaposa var. scaposa
chamaerhodos,Chamaerhodos
chamaerhodos_erecta_var_parviflora,Chamaerhodos erecta var. parviflora
chamaesaracha,Chamaesaracha
chamaesaracha_coniodes,Chamaesaracha coniodes
chamaesaracha_coronopus,Chamaesaracha coronopus
chamaesyce,Chamaesyce
chamaesyce_fendleri,Chamaesyce fendleri
chamaesyce_geyeri,Chamaesyce geyeri
chamaesyce_glyptosperma,Chamaesyce glyptosperma
chamaesyce_lata,Chamaesyce lata
chamaesyce_maculata,Chamaesyce maculata
chamaesyce_missurica,Chamaesyce missurica
chamaesyce_parryi,Chamaesyce parryi
chamaesyce_prostrata,Chamaesyce prostrata
chamaesyce_revoluta,Chamaesyce revoluta
chamaesyce_serpens,Chamaesyce serpens
chamaesyce_serpyllifolia,Chamaesyce serpyllifolia
chamaesyce_stictospora,Chamaesyce stictospora
chamerion,Chamerion
chamerion_angustifolium,Chamerion angustifolium
chamerion_latifolium,Chamerion latifolium
cheilanthes,Cheilanthes
cheilanthes_eatonii,Cheilanthes eatonii
cheilanthes_feei,Cheilanthes feei
cheilanthes_fendleri,Cheilanthes fendleri
cheilanthes_wootonii,Cheilanthes wootonii
chelidonium,Chelidonium
chelidonium_majus_var_majus,Chelidonium majus var. majus
chenopodiastrum,Chenopodiastrum
chenopodiastrum_simplex,Chenopodiastrum simplex
chenopodium,Chenopodium
chenopodium_album,Chenopodium album
chenopodium_atrovirens,Chenopodium atrovirens
chenopodium_berlandieri_var_zschackii,Chenopodium berlandieri var. zschackii
chenopodium_betaceum,Chenopodium betaceum
chenopodium_capitatum,Chenopodium capitatum
chenopodium_chenopodioides,Chenopodium chenopodioides
chenopodium_cycloides,Chenopodium cycloides
chenopodium_desiccatum,Chenopodium desiccatum
chenopodium_foliosum,Chenopodium foliosum
chenopodium_fremontii,Chenopodium fremontii
chenopodium_glaucum,Chenopodium glaucum
chenopodium_glaucum_var_glaucum,Chenopodium glaucum var. glaucum
chenopodium_glaucum_var_salinum,Chenopodium glaucum var. salinum
chenopodium_hians,Chenopodium hians
chenopodium_incanum_var_incanum,Chenopodium incanum var. incanum
chenopodium_leptophyllum,Chenopodium leptophyllum
chenopodium_overi,Chenopodium overi
chenopodium_pratericola,Chenopodium pratericola
chenopodium_rubrum,Chenopodium rubrum
chenopodium_simplex,Chenopodium simplex
chenopodium_strictum,Chenopodium strictum
chenopodium_subglabrum,Chenopodium subglabrum
chenopodium_watsonii,Chenopodium watsonii
cherleria,Cherleria
cherleria_obtusiloba,Cherleria obtusiloba
chimaphila,Chimaphila
chimaphila_umbellata,Chimaphila umbellata
chionophila,Chionophila
chionophila_jamesii,Chionophila jamesii
chloris,Chloris
chloris_verticillata,Chloris verticillata
chloris_virgata,Chloris virgata
chondrilla,Chondrilla
chondrilla_juncea,Chondrilla juncea
chorispora,Chorispora
chorispora_tenella,Chorispora tenella
chrysanthemum,Chrysanthemum
chrysanthemum_coronarium,Chrysanthemum coronarium
chrysosplenium,Chrysosplenium
chrysosplenium_tetrandrum,Chrysosplenium tetrandrum
chrysothamnus,Chrysothamnus
chrysothamnus_baileyi,Chrysothamnus baileyi
chrysothamnus_depressus,Chrysothamnus depressus
chrysothamnus_greenei,Chrysothamnus greenei
chrysothamnus_linifolius,Chrysothamnus linifolius
chrysothamnus_vaseyi,Chrysothamnus vaseyi
chrysothamnus_viscidiflorus,Chrysothamnus viscidiflorus
chrysothamnus_viscidiflorus_var_lanceolatus,Chrysothamnus viscidiflorus var. lanceolatus
chrysothamnus_viscidiflorus_var_viscidiflorus,Chrysothamnus viscidiflorus var. viscidiflorus
chylismia,Chylismia
chylismia_eastwoodiae,Chylismia eastwoodiae
chylismia_scapoidea_ssp_scapoidea,Chylismia scapoidea ssp. scapoidea
chylismia_walkeri,Chylismia walkeri
cichorium,Cichorium
cichorium_intybus,Cichorium intybus
cicuta,Cicuta
cicuta_maculata,Cicuta maculata
cinna,Cinna
cinna_latifolia,Cinna latifolia
circaea,Circaea
circaea_alpina,Circaea alpina
cirsium,Cirsium
cirsium_americanum,Cirsium americanum
cirsium_arizonicum,Cirsium arizonicum
cirsium_arvense,Cirsium arvense
cirsium_barnebyi,Cirsium barnebyi
cirsium_canescens,Cirsium canescens
cirsium_centaureae,Cirsium centaureae
cirsium_clavatum_var_americanum,Cirsium clavatum var. americanum
cirsium_coloradense,Cirsium coloradense
cirsium_culebraense,Cirsium culebraense
cirsium_flodmanii,Cirsium flodmanii
cirsium_funkiae,Cirsium funkiae
cirsium_griseum,Cirsium griseum
cirsium_hesperium,Cirsium hesperium
cirsium_neomexicanum,Cirsium neomexicanum
